"inds","mw","rate_with_this_mw","importance_sampling_scenario_weights_basic","importance_sampling_scenario_weights_self_normalised","importance_sampling_scenario_rates_basic","importance_sampling_scenario_rates_self_normalised"
102348,9,0.000315629488887903,0,0,0,0
102806,9,0.000315629488887903,0,0,0,0
102538,9,0.000315629488887903,0,0,0,0
102972,9,0.000315629488887903,0,0,0,0
102636,9,0.000315629488887903,0,0,0,0
102008,9,0.000315629488887903,0.161248155152162,0.169220277729329,5.08946727947942e-05,5.34109097691772e-05
102728,9,0.000315629488887903,0,0,0,0
102740,9,0.000315629488887903,0,0,0,0
102797,9,0.000315629488887903,0,0,0,0
102552,9,0.000315629488887903,0,0,0,0
102215,9,0.000315629488887903,0.0310601744761713,0.0325957921578655,9.80350699468303e-06,1.02881932186834e-05
102792,9,0.000315629488887903,0,0,0,0
102467,9,0.000315629488887903,0,0,0,0
102683,9,0.000315629488887903,0,0,0,0
102150,9,0.000315629488887903,0.12060972527224,0.126572680401626,3.80679859425874e-05,3.99500704223372e-05
102757,9,0.000315629488887903,0,0,0,0
103126,9,0.000315629488887903,0,0,0,0
103024,9,0.000315629488887903,0,0,0,0
104484,9.1,0.000242461873724419,0,0,0,0
104353,9.1,0.000242461873724419,0,0,0,0
104310,9.1,0.000242461873724419,0,0,0,0
104274,9.1,0.000242461873724419,0,0,0,0
104575,9.1,0.000242461873724419,0,0,0,0
104394,9.1,0.000242461873724419,0,0,0,0
103865,9.1,0.000242461873724419,0.0323105330885729,0.0367943069532443,7.83407239369023e-06,8.92121660627505e-06
104271,9.1,0.000242461873724419,0,0,0,0
104545,9.1,0.000242461873724419,0,0,0,0
103756,9.1,0.000242461873724419,0.138330982375651,0.157527349137846,3.353998918094e-05,3.81943762348029e-05
104361,9.1,0.000242461873724419,0,0,0,0
104695,9.1,0.000242461873724419,0,0,0,0
104577,9.1,0.000242461873724419,0,0,0,0
104397,9.1,0.000242461873724419,0,0,0,0
104137,9.1,0.000242461873724419,0,0,0,0
103365,9.1,0.000242461873724419,0.245647568905074,0.279736395182167,5.95601698325726e-05,6.7825410524783e-05
104354,9.1,0.000242461873724419,0,0,0,0
104280,9.1,0.000242461873724419,0,0,0,0
104516,9.1,0.000242461873724419,0,0,0,0
104365,9.1,0.000242461873724419,0,0,0,0
104262,9.1,0.000242461873724419,0,0,0,0
104341,9.1,0.000242461873724419,0,0,0,0
103364,9.1,0.000242461873724419,0.391330669119016,0.445636124922863,9.48827672804274e-05,0.000108049769848087
104407,9.1,0.000242461873724419,0,0,0,0
104025,9.1,0.000242461873724419,0,0,0,0
104449,9.1,0.000242461873724419,0,0,0,0
104460,9.1,0.000242461873724419,0,0,0,0
104486,9.1,0.000242461873724419,0,0,0,0
103952,9.1,0.000242461873724419,0,0,0,0
104260,9.1,0.000242461873724419,0,0,0,0
104076,9.1,0.000242461873724419,0,0,0,0
104348,9.1,0.000242461873724419,0,0,0,0
104211,9.1,0.000242461873724419,0,0,0,0
104566,9.1,0.000242461873724419,0,0,0,0
103824,9.1,0.000242461873724419,0.0705197132947099,0.0803058238038792,1.70983418199442e-05,1.94711005104716e-05
104415,9.1,0.000242461873724419,0,0,0,0
104351,9.1,0.000242461873724419,0,0,0,0
103953,9.1,0.000242461873724419,0,0,0,0
104471,9.1,0.000242461873724419,0,0,0,0
104422,9.1,0.000242461873724419,0,0,0,0
104174,9.1,0.000242461873724419,0,0,0,0
104488,9.1,0.000242461873724419,0,0,0,0
104370,9.1,0.000242461873724419,0,0,0,0
104199,9.1,0.000242461873724419,0,0,0,0
104305,9.1,0.000242461873724419,0,0,0,0
104401,9.1,0.000242461873724419,0,0,0,0
103975,9.1,0.000242461873724419,0,0,0,0
105884,9.2,0.000183724150217596,0,0,0,0
104947,9.2,0.000183724150217596,0.143958013203348,0.107057807751969,2.64485636427986e-05,1.96691047533894e-05
105978,9.2,0.000183724150217596,0,0,0,0
105902,9.2,0.000183724150217596,0,0,0,0
105102,9.2,0.000183724150217596,0.159300079173701,0.118467300788331,2.92672716757841e-05,2.17653041659085e-05
106389,9.2,0.000183724150217596,0,0,0,0
105977,9.2,0.000183724150217596,0,0,0,0
105978,9.2,0.000183724150217596,0,0,0,0
105867,9.2,0.000183724150217596,0,0,0,0
105892,9.2,0.000183724150217596,0,0,0,0
105223,9.2,0.000183724150217596,0.207920333787869,0.154624911993918,3.81999866381351e-05,2.84083305585531e-05
106077,9.2,0.000183724150217596,0,0,0,0
105766,9.2,0.000183724150217596,0,0,0,0
105535,9.2,0.000183724150217596,0,0,0,0
105889,9.2,0.000183724150217596,0,0,0,0
106068,9.2,0.000183724150217596,0,0,0,0
106082,9.2,0.000183724150217596,0,0,0,0
105731,9.2,0.000183724150217596,0,0,0,0
105822,9.2,0.000183724150217596,0,0,0,0
105776,9.2,0.000183724150217596,0,0,0,0
105980,9.2,0.000183724150217596,0,0,0,0
105713,9.2,0.000183724150217596,0,0,0,0
105938,9.2,0.000183724150217596,0,0,0,0
104946,9.2,0.000183724150217596,0.455278814505622,0.338578941958848,8.364571330712e-05,6.2205128392962e-05
105627,9.2,0.000183724150217596,0,0,0,0
105884,9.2,0.000183724150217596,0,0,0,0
106050,9.2,0.000183724150217596,0,0,0,0
105928,9.2,0.000183724150217596,0,0,0,0
105892,9.2,0.000183724150217596,0,0,0,0
105944,9.2,0.000183724150217596,0,0,0,0
105894,9.2,0.000183724150217596,0,0,0,0
105168,9.2,0.000183724150217596,0.223268626340382,0.166039035576513,4.10198386446366e-05,3.05053807142441e-05
105861,9.2,0.000183724150217596,0,0,0,0
105950,9.2,0.000183724150217596,0,0,0,0
105943,9.2,0.000183724150217596,0,0,0,0
105828,9.2,0.000183724150217596,0,0,0,0
